Jul 21 19:09:34 <kushal>	<--SESSION STARTED-->
Jul 21 20:44:59 <kushal>	ria, yes, wait 
Jul 21 20:45:25 <debashree>	kushal, http://rafb.net/p/RsIcVe73.html
Jul 21 20:46:02 <kushal>	debashree, try again 
Jul 21 20:46:11 <kushal>	may be you typed wrong password 
Jul 21 20:47:20 <kushal>	debashree, tried ?
Jul 21 20:48:19 <debashree>	kushal, i typed the password which i sent to you
Jul 21 20:48:27 <kushal>	debashree, try again 
Jul 21 20:48:32 <debashree>	kushal, still failed
Jul 21 20:48:37 <debashree>	kushal, ok
Jul 21 20:48:41 <kushal>	debashree, ok
Jul 21 20:49:06 <amrita>	kushal, have you typed the name of debashree  correctly?
Jul 21 20:49:15 <kushal>	amrita, no 
Jul 21 20:49:23 <kushal>	amrita, I mean yes 
Jul 21 20:50:03 <amrita>	debarshee or debashree?
Jul 21 20:50:43 <kushal>	amrita, you are correct , I am wrong 
Jul 21 20:50:46 <debashree>	yes kushal you typed my name wrong
Jul 21 20:51:05 <kushal>	debashree, fixed 
Jul 21 20:51:06 <debashree>	i tried with the other option
Jul 21 20:51:10 <kushal>	debashree, try again 
Jul 21 20:51:59 <kushal>	debashree, worked ?
Jul 21 20:54:00 <kushal>	debashree, ping 
Jul 21 20:54:09 <kushal>	anyway for all 
Jul 21 20:54:20 <kushal>	Now as everyone committed in the repo
Jul 21 20:54:30 <kushal>	to get latest updates from repo 
Jul 21 20:54:36 <kushal>	you have to update 
Jul 21 20:54:45 <kushal>	come to the trunk directory 
Jul 21 20:54:50 <kushal>	and give command 
Jul 21 20:54:52 <kushal>	svn up 
Jul 21 20:55:06 <debashree>	kushal, this time i am repetedly coming to $ prompt
Jul 21 20:55:24 <kushal>	debashree, means ?
Jul 21 20:55:34 <kushal>	debashree, show me that commands you gave ?
Jul 21 20:55:46 <amrita>	kushal, done
Jul 21 20:55:59 <kushal>	others ?
Jul 21 20:56:04 <debashree>	which commands?
Jul 21 20:56:05 <ria>	done
Jul 21 20:56:14 <kushal>	debashree, what ever you tried there 
Jul 21 20:56:23 <debashree>	ok
Jul 21 20:56:38 <kushal>	For everyone 
Jul 21 20:57:16 <kushal>	From now on write what ever code you are writing in your directory under svn and commit after every few changes 
Jul 21 20:57:32 <kushal>	so that we can directly how you are working 
Jul 21 20:57:35 <kushal>	but remember 
Jul 21 20:57:57 <kushal>	do not commit any a.out or .o or any other executable binaries 
Jul 21 20:58:09 <kushal>	always commit only source files
Jul 21 20:58:27 <kushal>	everyone please go inside your respective directories 
Jul 21 20:58:50 <kushal>	and put some program source files there (home tasks you did/tried) and the add them in svn 
Jul 21 20:58:54 <kushal>	and then commit 
Jul 21 20:59:07 <debashree>	kushal, http://rafb.net/p/6TIZSs60.html
Jul 21 20:59:36 <ria>	kushal, can we create folders within our folders
Jul 21 20:59:40 <kushal>	ria, yes
Jul 21 20:59:46 <ria>	ok
Jul 21 20:59:51 <kushal>	debashree, see you aleady committed 
Jul 21 21:00:02 <kushal>	debashree, so there is nothing to commit any morer 
Jul 21 21:00:11 <kushal>	debashree, see that with svn stat command 
Jul 21 21:00:27 <kushal>	debashree, now add a file in that folder and then try to commit 
Jul 21 21:00:29 <debashree>	kushal, means we can't do it twice?
Jul 21 21:00:33 <kushal>	debashree, no 
Jul 21 21:00:47 <kushal>	debashree, you have to change something then have to do that 
Jul 21 21:00:56 <debashree>	kushal, ok
Jul 21 21:01:16 <kushal>	people please add something 
Jul 21 21:01:22 <kushal>	some code you tried 
Jul 21 21:01:54 <ria>	kushal, i added the folder python
Jul 21 21:02:03 <kushal>	ria, ok, please add files 
Jul 21 21:02:11 <ria>	kushal, ok adding
Jul 21 21:02:41 <kushal>	any time to get changes made by others use "svn up"
Jul 21 21:05:06 <ria>	kushal, roman.py added
Jul 21 21:05:27 <kushal>	debashree, you added the summer folder in wrong place
Jul 21 21:05:40 <kushal>	debashree, it is supposed to be inside debashree directory 
Jul 21 21:05:45 <debashree>	kushal, why?
Jul 21 21:05:49 <ria>	kushal, did you see the roman.py
Jul 21 21:06:00 *	mbuf has quit ("shakthimaan.com")
Jul 21 21:06:11 <kushal>	debashree, or else it will be very difficult to track who is making what changes 
Jul 21 21:06:23 <kushal>	debashree, now to move 
Jul 21 21:06:28 <kushal>	debashree, use svn mv command 
Jul 21 21:06:34 <ria>	kushal, can you please say me?
Jul 21 21:06:35 <kushal>	debashree, so it will be like 
Jul 21 21:06:44 <ria>	kushal, can you seepython/roman.py ?
Jul 21 21:06:51 <ria>	kushal, can you see python/roman.py ?
Jul 21 21:06:58 <kushal>	ria, no need, if your commit is successful it will come 
Jul 21 21:07:01 <kushal>	debashree, 
Jul 21 21:07:07 <amrita>	kushal, !
Jul 21 21:07:09 <debashree>	kushal, yes
Jul 21 21:07:11 <kushal>	svn mv summer debashree/
Jul 21 21:07:19 <ria>	kushal, still i was asking
Jul 21 21:07:19 <kushal>	amrita, yes please 
Jul 21 21:07:24 <kushal>	ria, no need 
Jul 21 21:07:30 <ria>	ok
Jul 21 21:07:50 <amrita>	kushal, in my home i have a folder named file within that i have prime3.c
Jul 21 21:08:01 <kushal>	ria, came 
Jul 21 21:08:03 <kushal>	amrita, yes 
Jul 21 21:08:11 <ria>	ok thanks kushal
Jul 21 21:08:11 <kushal>	amrita, so you can just copy it here 
Jul 21 21:08:30 <ria>	kushal, also check the decimal to roman program
Jul 21 21:08:38 <amrita>	kushal, now in terminal i went to files
Jul 21 21:08:41 <ria>	you gave it as home task
Jul 21 21:08:53 <amrita>	then i did svn add prime3.c
Jul 21 21:09:00 <kushal>	amrita, no 
Jul 21 21:09:13 <amrita>	kushal, then?
Jul 21 21:09:13 <kushal>	amrita, you just can not randomly add files 
Jul 21 21:09:29 <kushal>	amrita, you have to copy that file under trunk in proper place 
Jul 21 21:09:35 <kushal>	amrita, then only you can add it 
Jul 21 21:09:42 *	mether (n=sundaram@nat/redhat-in/x-e1465ec63facd547) has joined #dgplug
Jul 21 21:09:42 <amrita>	ok
Jul 21 21:09:49 *	kushal gives channel operator status to mether
Jul 21 21:09:59 <kushal>	ria, it works :)
Jul 21 21:10:10 <ria>	kushal, roman one?
Jul 21 21:10:13 <kushal>	others please put your codes into svn 
Jul 21 21:10:26 <ria>	kushal, roman one?
Jul 21 21:10:31 <kushal>	ria, yes, we will discuss about it later 
Jul 21 21:10:35 <ria>	ok
Jul 21 21:10:40 <kushal>	ria, and don't ask same question so many times 
Jul 21 21:10:50 <ria>	ok sorry
Jul 21 21:10:59 <ria>	kushal, ecntrk also helped me
Jul 21 21:11:08 <kushal>	ria, we will talk about it later 
Jul 21 21:11:13 <ria>	ok
Jul 21 21:11:28 <kushal>	people please tell if you are having trouble with svn 
Jul 21 21:12:26 <kushal>	Kkhushi, amrita debashree viggy_prabhu ?
Jul 21 21:12:36 <Kkhushi>	kushal, done
Jul 21 21:12:57 <amrita>	kushal, done
Jul 21 21:13:09 <ecntrk>	kushal: I'm now trying with the book you gave ..
Jul 21 21:13:19 <kushal>	ecntrk, ok
Jul 21 21:13:28 <debashree>	kushal, !
Jul 21 21:13:38 <ria>	kushal, i committed lot of python files
Jul 21 21:14:11 <kushal>	amrita, see you put the file under directly trunk directory , where as I asked to put you that under amrita directory 
Jul 21 21:14:20 <kushal>	amrita, please move it using svn mv command 
Jul 21 21:14:24 <kushal>	debashree, yes please
Jul 21 21:14:29 <debashree>	kushal, now if i try to create summer file in debashree folder
Jul 21 21:14:40 <kushal>	debashree, create it 
Jul 21 21:14:52 <kushal>	debashree, you moved that folder there ?
Jul 21 21:15:01 <kushal>	debashree, I see you didn't 
Jul 21 21:15:37 <kushal>	debashree, I told you how to do that 
Jul 21 21:16:12 <debashree>	kushal, i deleted summer
Jul 21 21:16:13 <debashree>	folder
Jul 21 21:16:18 <kushal>	debashree, eh
Jul 21 21:16:28 <amrita>	kushal, now is it ok?
Jul 21 21:16:28 *	debashree has quit (Read error: 104 (Connection reset by peer))
Jul 21 21:16:37 <kushal>	debashree, now do a svn stat and see
Jul 21 21:17:05 <kushal>	amrita, what is the revision number 
Jul 21 21:17:20 <amrita>	kushal, after moving?
Jul 21 21:17:37 <kushal>	amrita, yes
Jul 21 21:17:39 <amrita>	kushal, 12
Jul 21 21:17:59 <kushal>	amrita, it never moved 
Jul 21 21:18:12 *	debashree (n=debashre@117.201.97.235) has joined #dgplug
Jul 21 21:18:16 <kushal>	amrita, try again 
Jul 21 21:18:25 <kushal>	debashree, what is the output of svn stat 
Jul 21 21:19:47 <kushal>	to see log messages for any file/directory 
Jul 21 21:19:48 <kushal>	use 
Jul 21 21:19:57 <kushal>	svn log file/directory 
Jul 21 21:20:50 *	Kkhushi_ (n=khushbu@59.180.146.126) has joined #dgplug
Jul 21 21:21:24 <kushal>	to see log of any particular revision use
Jul 21 21:21:33 <debashree>	kushal, summer is not deleted
Jul 21 21:21:34 <kushal>	svn log -r revision number 
Jul 21 21:21:54 <kushal>	debashree, what you can see if you do svn stat 
Jul 21 21:21:56 <kushal>	and with ls
Jul 21 21:21:58 <amrita>	kushal, you are telling to move the file to amrita which is under trunk?
Jul 21 21:22:06 <kushal>	amrita, yes
Jul 21 21:22:12 <kushal>	amrita, so your command should be 
Jul 21 21:22:20 <kushal>	svn mv prime3.c amrita/
Jul 21 21:22:30 <kushal>	amrita, just like mv command 
Jul 21 21:22:49 <debashree>	kushal, http://rafb.net/p/xNYzNH45.html
Jul 21 21:23:12 <kushal>	debashree, after that you forgot to commit 
Jul 21 21:23:15 <kushal>	:)
Jul 21 21:23:23 <kushal>	debashree, you gave the mv command
Jul 21 21:23:36 <debashree>	kushal, oh
Jul 21 21:23:38 <kushal>	debashree, commit it so that it comes to us also 
Jul 21 21:24:07 <Kkhushi_>	kushal, !
Jul 21 21:24:14 *	mavu has quit (Read error: 110 (Connection timed out))
Jul 21 21:24:14 <kushal>	Kkhushi, yes please
Jul 21 21:24:16 <Kkhushi_>	i got disconnected did i miss something
Jul 21 21:24:30 <viggy_prabhu>	kushal: !
Jul 21 21:24:33 <kushal>	svn log file/directory 
Jul 21 21:24:37 <kushal>	viggy_prabhu, yes please
Jul 21 21:25:16 <kushal>	viggy_prabhu, you are not putting any commit messages 
Jul 21 21:25:33 <viggy_prabhu>	kushal: can i get the last revision number which i used before i updated
Jul 21 21:25:41 *	Kkhushi has quit (Nick collision from services.)
Jul 21 21:25:43 <kushal>	viggy_prabhu, yes 
Jul 21 21:25:52 <amrita>	kushal,   http://rafb.net/p/tAS8x467.html
Jul 21 21:25:57 <kushal>	viggy_prabhu, see the log on that file/directory 
Jul 21 21:26:16 <debashree>	kushal, !
Jul 21 21:26:32 <kushal>	amrita, show me that svn stat output 
Jul 21 21:26:35 <kushal>	debashree, yes please
Jul 21 21:26:54 <debashree>	kushal, i have done it
Jul 21 21:27:07 <kushal>	debashree, do a svn stat
Jul 21 21:27:14 <debashree>	kushal, now can you see?
Jul 21 21:27:30 <kushal>	debashree, not that directory under your directory 
Jul 21 21:27:59 <debashree>	kushal, yes its deleted
Jul 21 21:28:12 <debashree>	kushal, means?
Jul 21 21:28:18 <ecntrk>	!
Jul 21 21:28:28 <kushal>	debashree, please show svn stat output 
Jul 21 21:28:36 <kushal>	ecntrk, yes please 
Jul 21 21:28:43 <ecntrk>	I've committed..
Jul 21 21:29:17 <ecntrk>	Actually ria is helping me out
Jul 21 21:29:17 <kushal>	ecntrk, I can see that 
Jul 21 21:29:21 <kushal>	ecntrk, ok
Jul 21 21:29:24 <debashree>	kushal, http://rafb.net/p/uvHxnk84.html
Jul 21 21:29:27 *	Kkhushi_ has to leave for dinner
Jul 21 21:29:50 <kushal>	debashree, see you never committed that 
Jul 21 21:29:58 <kushal>	it is showing as A
Jul 21 21:30:29 <debashree>	kushal, i again added summer under debashree
Jul 21 21:30:38 <kushal>	debashree, yes, but never committed 
Jul 21 21:30:47 <kushal>	debashree, if you want to commit all your changes 
Jul 21 21:30:49 <kushal>	just give 
Jul 21 21:30:53 <kushal>	svn ci 
Jul 21 21:31:04 *	Arpita (i=Arpita@117.201.96.217) has joined #dgplug
Jul 21 21:31:05 <kushal>	without any file or directory name 
Jul 21 21:31:10 <debashree>	kushal, yes while commiting i got an error message
Jul 21 21:31:29 <Arpita>	kushal, i am getting disconnected repeatedly
Jul 21 21:31:34 <kushal>	Arpita, ok
Jul 21 21:31:44 <amrita>	kushal, ?      amrita/prime3.c
Jul 21 21:33:11 <kushal>	 amrita what ?
Jul 21 21:35:01 <amrita>	kushal, what is the question mark before?
Jul 21 21:35:11 <kushal>	amrita, it is not added in svn 
Jul 21 21:35:19 <kushal>	amrita, so use svn add to add it 
Jul 21 21:35:36 *	deepu (n=chatzill@125.20.11.34) has joined #dgplug
Jul 21 21:36:02 *	deepu (n=chatzill@125.20.11.34) has left #dgplug
Jul 21 21:36:45 <amrita>	kushal, done and its revision 15
Jul 21 21:36:48 <kushal>	amrita, ok
Jul 21 21:37:11 <kushal>	amrita, yes, but you forgot to commit 
Jul 21 21:37:26 <amrita>	kushal, ok
Jul 21 21:37:32 <kushal>	see if you do svn add or svn mv , those changes are local to you
Jul 21 21:37:45 <kushal>	if you want to put them in repo please commit 
Jul 21 21:38:17 <ria>	kushal, i comitted lot of python files
Jul 21 21:38:29 *	Kkhushi_ is leaving
Jul 21 21:38:36 <amrita>	kushal, done
Jul 21 21:38:41 *	Kkhushi_ (n=khushbu@59.180.146.126) has left #dgplug ("Ex-Chat")
Jul 21 21:39:00 <kushal>	ria, no need to tell that everyone can see that 
Jul 21 21:39:19 <amrita>	kushal, now is it correct?
Jul 21 21:39:25 <kushal>	so people please keep doing homework there 
Jul 21 21:39:34 <kushal>	always remember to commit 
Jul 21 21:40:16 <kushal>	amrita, you never moved the file from trunk 
Jul 21 21:40:55 <kushal>	all do svn up
Jul 21 21:41:00 <ria>	kushal, if i make any change , do i need to do svn add
Jul 21 21:41:00 <kushal>	see you tomorrow 
Jul 21 21:41:05 <kushal>	ria, no 
Jul 21 21:41:09 <kushal>	ria, just commit 
Jul 21 21:41:15 <ria>	kushal, ok
Jul 21 21:41:18 <kushal>	<--SESSION ENDED-->
